bid_no,project_no,source_file,source_sheet,source_row,facility,scope_multiplier_scenario_low,scope_multiplier_scenario_high,scope_multiplier_basis,element_context,heading_context,row_type,item_code,description,trade_group,unit_raw,unit_normalized,quantity_base,quantity_formula,quantity_scaled_low,quantity_scaled_high,rate_ugx,rate_formula,amount_ugx,amount_formula,is_priced,qc_flag
L2023-00009-1,2019-00005,data/unpacked/L2023-00009-1/2. 입찰서류(영문)/Part 2(░·╛≈┴÷╜├╝¡)/Section 4. Bill of Quantities_unpriced.xlsx,2-Stance Pit Latrine,20,2칸 재래식 화장실,1,1,General Summary 수량 1,ELEMENT NO.1,Brickwork in burnt clay bricks in cement and sand mortar (1:3) mix; with and including 25 x 3mm hoop iron strips laid horizontally every alternate course.,heading,,Brickwork in burnt clay bricks in cement and sand mortar (1:3) mix; with and including 25 x 3mm hoop iron strips laid horizontally every alternate course.,조적,,,,,,,,,,,False,unpriced_source
L2023-00009-1,2019-00005,data/unpacked/L2023-00009-1/2. 입찰서류(영문)/Part 2(░·╛≈┴÷╜├╝¡)/Section 4. Bill of Quantities_unpriced.xlsx,2-Stance Pit Latrine,21,2칸 재래식 화장실,1,1,General Summary 수량 1,ELEMENT NO.1,Brickwork in burnt clay bricks in cement and sand mortar (1:3) mix; with and including 25 x 3mm hoop iron strips laid horizontally every alternate course.,item,L,Plinth walling + Splash apron,조적,SM,m²,22.260000000000005,=(3.4+3.4+0.15+1.2*2+1.65*4+3+4.65)*0.6+7.95*0.45+1.2*2*0.45+4.65*0.45+1.5*2*0.45,22.260000000000005,22.260000000000005,,,,,False,formula_quantity;unpriced_source
L2023-00009-1,2019-00005,data/unpacked/L2023-00009-1/2. 입찰서류(영문)/Part 2(░·╛≈┴÷╜├╝¡)/Section 4. Bill of Quantities_unpriced.xlsx,2-Stance Pit Latrine,22,2칸 재래식 화장실,1,1,General Summary 수량 1,ELEMENT NO.1,Brickwork in burnt clay bricks in cement and sand mortar (1:3) mix; with and including 25 x 3mm hoop iron strips laid horizontally every alternate course.,item,M,25mm Thick cement and sand(1:3) wall plaster wood float finished smooth on walls externally.,마감,SM,m²,10.379999999999997,=(3.4+3.4+0.15+1.2*2+1.65*2+4.65)*0.6,10.379999999999997,10.379999999999997,,,,,False,formula_quantity;unpriced_source
L2023-00009-1,2019-00005,data/unpacked/L2023-00009-1/2. 입찰서류(영문)/Part 2(░·╛≈┴÷╜├╝¡)/Section 4. Bill of Quantities_unpriced.xlsx,2-Stance Pit Latrine,23,2칸 재래식 화장실,1,1,General Summary 수량 1,ELEMENT NO.1,Brickwork in burnt clay bricks in cement and sand mortar (1:3) mix; with and including 25 x 3mm hoop iron strips laid horizontally every alternate course.,item,N,Apply 3 coats of black bituminous paint to wooden float finish surface,마감,SM,m²,10.379999999999997,=D22,10.379999999999997,10.379999999999997,,,,,False,formula_quantity;unpriced_source
L2023-00009-1,2019-00005,data/unpacked/L2023-00009-1/2. 입찰서류(영문)/Part 2(░·╛≈┴÷╜├╝¡)/Section 4. Bill of Quantities_unpriced.xlsx,2-Stance Pit Latrine,24,2칸 재래식 화장실,1,1,General Summary 수량 1,ELEMENT NO.1,Sundries,heading,,Sundries,기타,,,,,,,,,,,False,unpriced_source
L2023-00009-1,2019-00005,data/unpacked/L2023-00009-1/2. 입찰서류(영문)/Part 2(░·╛≈┴÷╜├╝¡)/Section 4. Bill of Quantities_unpriced.xlsx,2-Stance Pit Latrine,25,2칸 재래식 화장실,1,1,General Summary 수량 1,ELEMENT NO.1,Sundries,item,O,Damp proof courses : Hessian based bituminous felt: bedded in cement and sand (1:4) mortar : 300mm laps.,지붕,LM,m,23.6,=(3.4+3.4+0.15+1.2*2+1.65*4+3+4.65),23.6,23.6,,,,,False,formula_quantity;unpriced_source
L2023-00009-1,2019-00005,data/unpacked/L2023-00009-1/2. 입찰서류(영문)/Part 2(░·╛≈┴÷╜├╝¡)/Section 4. Bill of Quantities_unpriced.xlsx,2-Stance Pit Latrine,26,2칸 재래식 화장실,1,1,General Summary 수량 1,ELEMENT NO.1,Sundries,total,,Total Substructure,토공·기초,,,,,,,,,,,False,unpriced_source
L2023-00009-1,2019-00005,data/unpacked/L2023-00009-1/2. 입찰서류(영문)/Part 2(░·╛≈┴÷╜├╝¡)/Section 4. Bill of Quantities_unpriced.xlsx,2-Stance Pit Latrine,28,2칸 재래식 화장실,1,1,General Summary 수량 1,ELEMENT NO.2: WALLING AND FRAME,,heading,,ELEMENT NO.2: WALLING AND FRAME,조적,,,,,,,,,,,False,unpriced_source
L2023-00009-1,2019-00005,data/unpacked/L2023-00009-1/2. 입찰서류(영문)/Part 2(░·╛≈┴÷╜├╝¡)/Section 4. Bill of Quantities_unpriced.xlsx,2-Stance Pit Latrine,29,2칸 재래식 화장실,1,1,General Summary 수량 1,ELEMENT NO.2: WALLING AND FRAME,Reinforced in-situ concrete class 25/12mm aggregate in;-,heading,,Reinforced in-situ concrete class 25/12mm aggregate in;-,조적,,,,,,,,,,,False,unpriced_source
L2023-00009-1,2019-00005,data/unpacked/L2023-00009-1/2. 입찰서류(영문)/Part 2(░·╛≈┴÷╜├╝¡)/Section 4. Bill of Quantities_unpriced.xlsx,2-Stance Pit Latrine,30,2칸 재래식 화장실,1,1,General Summary 수량 1,ELEMENT NO.2: WALLING AND FRAME,Reinforced in-situ concrete class 25/12mm aggregate in;-,item,A,Ringbeam,조적,CM,m³,1.0,,1.0,1.0,,,,,False,unpriced_source
L2023-00009-1,2019-00005,data/unpacked/L2023-00009-1/2. 입찰서류(영문)/Part 2(░·╛≈┴÷╜├╝¡)/Section 4. Bill of Quantities_unpriced.xlsx,2-Stance Pit Latrine,31,2칸 재래식 화장실,1,1,General Summary 수량 1,ELEMENT NO.2: WALLING AND FRAME,"Hot rolled High yield ribbed steel bar reinforcement to BS 4449 as described including cutting to lengths, bending, hoisting and fixing including all necessary tying wire and spacing blocks.",heading,,"Hot rolled High yield ribbed steel bar reinforcement to BS 4449 as described including cutting to lengths, bending, hoisting and fixing including all necessary tying wire and spacing blocks.",창호·철물,,,,,,,,,,,False,unpriced_source
L2023-00009-1,2019-00005,data/unpacked/L2023-00009-1/2. 입찰서류(영문)/Part 2(░·╛≈┴÷╜├╝¡)/Section 4. Bill of Quantities_unpriced.xlsx,2-Stance Pit Latrine,32,2칸 재래식 화장실,1,1,General Summary 수량 1,ELEMENT NO.2: WALLING AND FRAME,"Hot rolled High yield ribbed steel bar reinforcement to BS 4449 as described including cutting to lengths, bending, hoisting and fixing including all necessary tying wire and spacing blocks.",item,B,12mm Diameter bars (T12,창호·철물,Kg,kg,45.0,,45.0,45.0,,,,,False,unpriced_source
L2023-00009-1,2019-00005,data/unpacked/L2023-00009-1/2. 입찰서류(영문)/Part 2(░·╛≈┴÷╜├╝¡)/Section 4. Bill of Quantities_unpriced.xlsx,2-Stance Pit Latrine,33,2칸 재래식 화장실,1,1,General Summary 수량 1,ELEMENT NO.2: WALLING AND FRAME,"Hot rolled High yield ribbed steel bar reinforcement to BS 4449 as described including cutting to lengths, bending, hoisting and fixing including all necessary tying wire and spacing blocks.",item,C,8mm Diameter bars,창호·철물,Kg,kg,25.0,,25.0,25.0,,,,,False,unpriced_source
L2023-00009-1,2019-00005,data/unpacked/L2023-00009-1/2. 입찰서류(영문)/Part 2(░·╛≈┴÷╜├╝¡)/Section 4. Bill of Quantities_unpriced.xlsx,2-Stance Pit Latrine,34,2칸 재래식 화장실,1,1,General Summary 수량 1,ELEMENT NO.2: WALLING AND FRAME,"Hot rolled High yield ribbed steel bar reinforcement to BS 4449 as described including cutting to lengths, bending, hoisting and fixing including all necessary tying wire and spacing blocks.",item,D,R08 stirrups cast in ring beam at every truss position for fastening trusses(MS),지붕,Kg,kg,15.0,,15.0,15.0,,,,,False,unpriced_source
L2023-00009-1,2019-00005,data/unpacked/L2023-00009-1/2. 입찰서류(영문)/Part 2(░·╛≈┴÷╜├╝¡)/Section 4. Bill of Quantities_unpriced.xlsx,2-Stance Pit Latrine,35,2칸 재래식 화장실,1,1,General Summary 수량 1,ELEMENT NO.2: WALLING AND FRAME,Sawn treated formwork to;,heading,,Sawn treated formwork to;,조적,,,,,,,,,,,False,unpriced_source
L2023-00009-1,2019-00005,data/unpacked/L2023-00009-1/2. 입찰서류(영문)/Part 2(░·╛≈┴÷╜├╝¡)/Section 4. Bill of Quantities_unpriced.xlsx,2-Stance Pit Latrine,36,2칸 재래식 화장실,1,1,General Summary 수량 1,ELEMENT NO.2: WALLING AND FRAME,Sawn treated formwork to;,item,E,sides and bottom of Ring beam,조적,SM,m²,7.08,=(3.4+3.4+0.15+1.2*2+1.65*4+3+4.65)*0.3,7.08,7.08,,,,,False,formula_quantity;unpriced_source
L2023-00009-1,2019-00005,data/unpacked/L2023-00009-1/2. 입찰서류(영문)/Part 2(░·╛≈┴÷╜├╝¡)/Section 4. Bill of Quantities_unpriced.xlsx,2-Stance Pit Latrine,37,2칸 재래식 화장실,1,1,General Summary 수량 1,ELEMENT NO.2: WALLING AND FRAME,Brickwork,heading,,Brickwork,조적,,,,,,,,,,,False,unpriced_source
L2023-00009-1,2019-00005,data/unpacked/L2023-00009-1/2. 입찰서류(영문)/Part 2(░·╛≈┴÷╜├╝¡)/Section 4. Bill of Quantities_unpriced.xlsx,2-Stance Pit Latrine,38,2칸 재래식 화장실,1,1,General Summary 수량 1,ELEMENT NO.2: WALLING AND FRAME,Brickwork,item,F,150mm thick well burnt clay brick walling bedded and jointed in cement sand(1:3) mortor with and including 25x3mm thick hoop iron strips laid horizontally at every alternate coars,조적,SM,m²,59.22,=((3.4+3.4)*2.1)+(1.2*2*2.1)+1.65*4*2.8+3*2.8+4.65*2.8,59.22,59.22,,,,,False,formula_quantity;unpriced_source
L2023-00009-1,2019-00005,data/unpacked/L2023-00009-1/2. 입찰서류(영문)/Part 2(░·╛≈┴÷╜├╝¡)/Section 4. Bill of Quantities_unpriced.xlsx,2-Stance Pit Latrine,39,2칸 재래식 화장실,1,1,General Summary 수량 1,ELEMENT NO.2: WALLING AND FRAME,Brickwork,total,,Total Walling and Frame,조적,,,,,,,,,,,False,unpriced_source
L2023-00009-1,2019-00005,data/unpacked/L2023-00009-1/2. 입찰서류(영문)/Part 2(░·╛≈┴÷╜├╝¡)/Section 4. Bill of Quantities_unpriced.xlsx,2-Stance Pit Latrine,41,2칸 재래식 화장실,1,1,General Summary 수량 1,ELEMENT NO.3 ROOF CONSTRUCTION,,heading,,ELEMENT NO.3 ROOF CONSTRUCTION,지붕,,,,,,,,,,,False,unpriced_source
L2023-00009-1,2019-00005,data/unpacked/L2023-00009-1/2. 입찰서류(영문)/Part 2(░·╛≈┴÷╜├╝¡)/Section 4. Bill of Quantities_unpriced.xlsx,2-Stance Pit Latrine,42,2칸 재래식 화장실,1,1,General Summary 수량 1,ELEMENT NO.3 ROOF CONSTRUCTION,The following in roof construction including hoisting and fixing approximately 3.0mm above ground level.,heading,,The following in roof construction including hoisting and fixing approximately 3.0mm above ground level.,지붕,,,,,,,,,,,False,unpriced_source
L2023-00009-1,2019-00005,data/unpacked/L2023-00009-1/2. 입찰서류(영문)/Part 2(░·╛≈┴÷╜├╝¡)/Section 4. Bill of Quantities_unpriced.xlsx,2-Stance Pit Latrine,43,2칸 재래식 화장실,1,1,General Summary 수량 1,ELEMENT NO.3 ROOF CONSTRUCTION,Sawn cypress pressure impregnated with preservative:-,heading,,Sawn cypress pressure impregnated with preservative:-,지붕,,,,,,,,,,,False,unpriced_source
L2023-00009-1,2019-00005,data/unpacked/L2023-00009-1/2. 입찰서류(영문)/Part 2(░·╛≈┴÷╜├╝¡)/Section 4. Bill of Quantities_unpriced.xlsx,2-Stance Pit Latrine,44,2칸 재래식 화장실,1,1,General Summary 수량 1,ELEMENT NO.3 ROOF CONSTRUCTION,Sawn cypress pressure impregnated with preservative:-,item,A,75x100mm Tie beam,지붕,Lm,m,7.5,=1.5*5,7.5,7.5,,,,,False,formula_quantity;unpriced_source
L2023-00009-1,2019-00005,data/unpacked/L2023-00009-1/2. 입찰서류(영문)/Part 2(░·╛≈┴÷╜├╝¡)/Section 4. Bill of Quantities_unpriced.xlsx,2-Stance Pit Latrine,45,2칸 재래식 화장실,1,1,General Summary 수량 1,ELEMENT NO.3 ROOF CONSTRUCTION,Sawn cypress pressure impregnated with preservative:-,item,B,75x100mm Rafters,지붕,Lm,m,8.5,=1.7*5,8.5,8.5,,,,,False,formula_quantity;unpriced_source
L2023-00009-1,2019-00005,data/unpacked/L2023-00009-1/2. 입찰서류(영문)/Part 2(░·╛≈┴÷╜├╝¡)/Section 4. Bill of Quantities_unpriced.xlsx,2-Stance Pit Latrine,46,2칸 재래식 화장실,1,1,General Summary 수량 1,ELEMENT NO.3 ROOF CONSTRUCTION,Sawn cypress pressure impregnated with preservative:-,item,C,75x100mm wall plate,지붕,Lm,m,9.3,=4.65*2,9.3,9.3,,,,,False,formula_quantity;unpriced_source
L2023-00009-1,2019-00005,data/unpacked/L2023-00009-1/2. 입찰서류(영문)/Part 2(░·╛≈┴÷╜├╝¡)/Section 4. Bill of Quantities_unpriced.xlsx,2-Stance Pit Latrine,47,2칸 재래식 화장실,1,1,General Summary 수량 1,ELEMENT NO.3 ROOF CONSTRUCTION,Sawn cypress pressure impregnated with preservative:-,item,D,50x100mm struts and Ties,지붕,Lm,m,45.0,,45.0,45.0,,,,,False,unpriced_source
L2023-00009-1,2019-00005,data/unpacked/L2023-00009-1/2. 입찰서류(영문)/Part 2(░·╛≈┴÷╜├╝¡)/Section 4. Bill of Quantities_unpriced.xlsx,2-Stance Pit Latrine,48,2칸 재래식 화장실,1,1,General Summary 수량 1,ELEMENT NO.3 ROOF CONSTRUCTION,Sawn cypress pressure impregnated with preservative:-,item,E,50x100mm purlins,지붕,Lm,m,14.0,,14.0,14.0,,,,,False,unpriced_source
L2023-00009-1,2019-00005,data/unpacked/L2023-00009-1/2. 입찰서류(영문)/Part 2(░·╛≈┴÷╜├╝¡)/Section 4. Bill of Quantities_unpriced.xlsx,2-Stance Pit Latrine,49,2칸 재래식 화장실,1,1,General Summary 수량 1,ELEMENT NO.3 ROOF CONSTRUCTION,Sawn cypress pressure impregnated with preservative:-,item,F,225mm facia board well treated and painted with pproved paint,지붕,Lm,m,12.600000000000001,=4.65*2+1.65*2,12.600000000000001,12.600000000000001,,,,,False,formula_quantity;unpriced_source
L2023-00009-1,2019-00005,data/unpacked/L2023-00009-1/2. 입찰서류(영문)/Part 2(░·╛≈┴÷╜├╝¡)/Section 4. Bill of Quantities_unpriced.xlsx,2-Stance Pit Latrine,50,2칸 재래식 화장실,1,1,General Summary 수량 1,ELEMENT NO.3 ROOF CONSTRUCTION,Sawn cypress pressure impregnated with preservative:-,item,G,Roof Covering: Guage 26 pre-painted iron roofing sheets fixed with 2 side overlaps and 150mm end laps with and including approved roofing nails or galvanized steel drive screws with plastic washers to manufacturer's instructions.,지붕,SM,m²,11.025,=(4.65+0.6)*(1.5+1)-2.1,11.025,11.025,,,,,False,formula_quantity;unpriced_source
L2023-00009-1,2019-00005,data/unpacked/L2023-00009-1/2. 입찰서류(영문)/Part 2(░·╛≈┴÷╜├╝¡)/Section 4. Bill of Quantities_unpriced.xlsx,2-Stance Pit Latrine,51,2칸 재래식 화장실,1,1,General Summary 수량 1,ELEMENT NO.3 ROOF CONSTRUCTION,Sawn cypress pressure impregnated with preservative:-,item,H,Super V translucent sheets fixed on to roof structure with welded mesh underneath,지붕,NO,no.,1.0,,1.0,1.0,,,,,False,unpriced_source
L2023-00009-1,2019-00005,data/unpacked/L2023-00009-1/2. 입찰서류(영문)/Part 2(░·╛≈┴÷╜├╝¡)/Section 4. Bill of Quantities_unpriced.xlsx,2-Stance Pit Latrine,52,2칸 재래식 화장실,1,1,General Summary 수량 1,ELEMENT NO.3 ROOF CONSTRUCTION,Sawn cypress pressure impregnated with preservative:-,total,,Total Roof Construction,지붕,,,,,,,,,,,False,unpriced_source
L2023-00009-1,2019-00005,data/unpacked/L2023-00009-1/2. 입찰서류(영문)/Part 2(░·╛≈┴÷╜├╝¡)/Section 4. Bill of Quantities_unpriced.xlsx,2-Stance Pit Latrine,54,2칸 재래식 화장실,1,1,General Summary 수량 1,ELEMENT NO.3 ROOF CONSTRUCTION,Doors,heading,,Doors,지붕,,,,,,,,,,,False,unpriced_source
L2023-00009-1,2019-00005,data/unpacked/L2023-00009-1/2. 입찰서류(영문)/Part 2(░·╛≈┴÷╜├╝¡)/Section 4. Bill of Quantities_unpriced.xlsx,2-Stance Pit Latrine,55,2칸 재래식 화장실,1,1,General Summary 수량 1,ELEMENT NO.3 ROOF CONSTRUCTION,Doors,total,A,Assemble and fix door and frame total overall size 900x2100mm high overall including 16mm solid bars at 75mm centre as ventilators 400mm high. Includings hinges,지붕,No,no.,3.0,,3.0,3.0,,,,,False,unpriced_source
L2023-00009-1,2019-00005,data/unpacked/L2023-00009-1/2. 입찰서류(영문)/Part 2(░·╛≈┴÷╜├╝¡)/Section 4. Bill of Quantities_unpriced.xlsx,2-Stance Pit Latrine,56,2칸 재래식 화장실,1,1,General Summary 수량 1,ELEMENT NO.3 ROOF CONSTRUCTION,Windows,heading,,Windows,지붕,,,,,,,,,,,False,unpriced_source
L2023-00009-1,2019-00005,data/unpacked/L2023-00009-1/2. 입찰서류(영문)/Part 2(░·╛≈┴÷╜├╝¡)/Section 4. Bill of Quantities_unpriced.xlsx,2-Stance Pit Latrine,57,2칸 재래식 화장실,1,1,General Summary 수량 1,ELEMENT NO.3 ROOF CONSTRUCTION,Windows,total,B,Assemble and fix window and frame total overall size 600x7500mm high overall including 16mm solid bars at 75mm centre as ventilators 300mm high. Including fasteners and stays,지붕,No,no.,2.0,,2.0,2.0,,,,,False,unpriced_source
L2023-00009-1,2019-00005,data/unpacked/L2023-00009-1/2. 입찰서류(영문)/Part 2(░·╛≈┴÷╜├╝¡)/Section 4. Bill of Quantities_unpriced.xlsx,2-Stance Pit Latrine,58,2칸 재래식 화장실,1,1,General Summary 수량 1,ELEMENT NO.3 ROOF CONSTRUCTION,Windows,total,,Total Doors and Windows,지붕,,,,,,,,,,,False,unpriced_source
L2023-00009-1,2019-00005,data/unpacked/L2023-00009-1/2. 입찰서류(영문)/Part 2(░·╛≈┴÷╜├╝¡)/Section 4. Bill of Quantities_unpriced.xlsx,2-Stance Pit Latrine,60,2칸 재래식 화장실,1,1,General Summary 수량 1,ELEMENT NO.3 ROOF CONSTRUCTION,External Finishes,heading,,External Finishes,지붕,,,,,,,,,,,False,unpriced_source
L2023-00009-1,2019-00005,data/unpacked/L2023-00009-1/2. 입찰서류(영문)/Part 2(░·╛≈┴÷╜├╝¡)/Section 4. Bill of Quantities_unpriced.xlsx,2-Stance Pit Latrine,61,2칸 재래식 화장실,1,1,General Summary 수량 1,ELEMENT NO.3 ROOF CONSTRUCTION,External Finishes,item,A,25mm thick cement : sand (1:4) extenal wall rendering in two coats steel trowelled hard and smooth on walls externally,지붕,SM,m²,36.33,=((3.4+3.4+0.15)*2.1)+(1.2*2*2.1)+1.65*2*2.1+4.65*2.1,36.33,36.33,,,,,False,formula_quantity;unpriced_source
L2023-00009-1,2019-00005,data/unpacked/L2023-00009-1/2. 입찰서류(영문)/Part 2(░·╛≈┴÷╜├╝¡)/Section 4. Bill of Quantities_unpriced.xlsx,2-Stance Pit Latrine,62,2칸 재래식 화장실,1,1,General Summary 수량 1,ELEMENT NO.3 ROOF CONSTRUCTION,External Finishes,item,B,Roughcast to rendered walls externally,지붕,SM,m²,36.33,=D61,36.33,36.33,,,,,False,formula_quantity;unpriced_source
L2023-00009-1,2019-00005,data/unpacked/L2023-00009-1/2. 입찰서류(영문)/Part 2(░·╛≈┴÷╜├╝¡)/Section 4. Bill of Quantities_unpriced.xlsx,2-Stance Pit Latrine,63,2칸 재래식 화장실,1,1,General Summary 수량 1,ELEMENT NO.3 ROOF CONSTRUCTION,External Finishes,item,C,Prepare and apply three coats of weather guard paint to rendered walls externally,지붕,SM,m²,36.33,=D62,36.33,36.33,,,,,False,formula_quantity;unpriced_source
L2023-00009-1,2019-00005,data/unpacked/L2023-00009-1/2. 입찰서류(영문)/Part 2(░·╛≈┴÷╜├╝¡)/Section 4. Bill of Quantities_unpriced.xlsx,2-Stance Pit Latrine,64,2칸 재래식 화장실,1,1,General Summary 수량 1,ELEMENT NO.3 ROOF CONSTRUCTION,External Finishes,total,,Total External Finishes,지붕,,,,,,,,,,,False,unpriced_source
